timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
38,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,32.5507,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,6.1233,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.8172,21.3572,27.0536,0.0000,20.7169,10.8888,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,13.7170,8.2561,0.0000,7.3623,5.9387,11.2676,14.9590,4.2979,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,106.2200,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,66.0000,16.9500,0.0000,0.0000,9.5200
39,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,32.5507,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,7.6733,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.8172,21.3572,27.0536,0.0000,20.7169,10.8888,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,13.7170,8.2561,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,111.3600,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,77.0000,16.9500,0.0000,0.0000,10.4300
40,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,32.5507,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,9.1466,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.8172,21.3572,27.0536,0.0000,20.7169,10.8888,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,13.7170,8.2561,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,115.6300,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,81.0000,16.9500,0.0000,0.0000,11.5900
41,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,32.5507,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,10.4066,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.7518,21.2888,27.0536,0.0000,20.7169,8.1666,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,13.7170,8.2561,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,119.9300,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,87.0000,16.7600,0.0000,0.0000,12.2200
42,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,32.5507,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,11.4099,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.7518,21.2888,26.6771,0.0000,20.7169,8.1666,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,15.4106,8.2561,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,124.4800,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,90.0000,16.7600,0.0000,0.0000,13.3700
43,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,12.3332,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.7518,21.2888,26.6771,0.0000,20.7169,8.1666,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,15.4106,8.2561,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,128.5700,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,93.0000,16.7600,0.0000,0.0000,13.8800
44,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,13.1165,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.7518,21.2888,26.6771,0.0000,20.7169,8.1666,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,15.4106,8.2561,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,131.9300,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,95.0000,16.7600,0.0000,0.0000,14.8200
45,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,13.6732,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.7518,21.2888,26.6771,0.0000,20.7169,8.1666,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,13.7170,8.2561,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,134.5800,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,95.0000,16.7600,0.0000,0.0000,15.0900
46,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,14.1765,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.7518,21.2888,26.6771,0.0000,20.7169,8.1666,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,13.7170,8.2561,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,136.6200,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,95.0000,16.7600,0.0000,0.0000,15.3300
47,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,14.4499,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.7518,21.2888,26.6771,0.0000,20.7169,8.1666,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,13.7170,9.0800,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,137.7800,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,95.0000,16.7600,0.0000,0.0000,15.7600
48,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,14.6199,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.7518,21.2888,26.6771,0.0000,20.7169,8.1666,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,13.7170,9.0800,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,138.5400,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,95.0000,16.7600,0.0000,0.0000,15.7600
49,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,14.6932,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.6565,21.2888,26.6771,0.0000,20.7169,8.1666,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,13.7170,9.0800,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,137.7500,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,95.0000,16.5700,0.0000,0.0000,15.7600
50,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,14.7132,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.6565,21.2888,26.6771,0.0000,20.7169,8.1666,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,13.7170,9.0800,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,134.9700,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,95.0000,16.5700,0.0000,0.0000,15.7600
51,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,14.7132,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.6565,21.2888,26.6771,0.0000,20.7169,5.4444,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,13.7170,9.0800,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,132.0500,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,95.0000,16.5700,0.0000,0.0000,15.7600
52,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,14.7132,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.6565,21.2888,26.6771,0.0000,20.7169,5.4444,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,13.7170,9.0800,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,129.2000,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,95.0000,16.5700,0.0000,0.0000,15.7600
53,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,14.7132,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.6565,21.2888,26.6771,0.0000,20.7169,5.4444,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,13.7170,9.0800,0.0000,2.8654,2.1509,11.2676,14.9590,4.2979,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,124.7800,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,90.0000,16.3900,0.0000,0.0000,15.7600
54,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,14.6732,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.6565,21.2888,26.6771,0.0000,20.7169,5.4444,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,13.7170,9.0800,0.0000,2.8654,2.1509,11.2676,14.9590,4.2979,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,119.0900,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,90.0000,16.3900,0.0000,0.0000,15.7600
55,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,14.5699,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.6565,21.2888,26.6771,0.0000,20.7169,5.4444,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,13.7170,9.0800,0.0000,2.8654,2.1509,11.2676,14.9590,0.9758,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,113.4500,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,91.0000,16.3900,0.0000,0.0000,15.4900
56,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,14.3999,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.6565,21.2888,26.6771,0.0000,20.7169,5.4444,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,13.7170,9.0800,0.0000,2.8654,2.1509,11.2676,14.9590,0.9758,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,106.3200,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,91.0000,16.3900,0.0000,0.0000,15.1800
