timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
57,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,14.1765,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,5.4444,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,13.7170,9.0800,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,100.6200,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,91.0000,16.3900,0.0000,0.0000,14.9900
58,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,13.9032,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,5.4444,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7522,0.0000,0.0000,0.0000,13.7170,9.0800,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,96.6500,4.6600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,88.0000,16.3900,0.0000,0.0000,14.4800
59,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,13.5799,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,8.1666,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7092,0.0000,0.0000,0.0000,11.5142,9.0800,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,1.9635,0.0000,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,92.4600,5.8700,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,87.0000,16.3900,0.0000,0.0000,14.1000
60,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,150.6100,12.7765,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,8.1666,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7092,0.0000,0.0000,0.0000,11.5142,9.0800,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,1.1812,0.0000,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,87.7300,5.8700,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,83.0000,16.3900,0.0000,0.0000,13.4300
61,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,193.7000,11.8165,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,8.1666,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7092,0.0000,0.0000,0.0000,11.5142,9.0800,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,1.1812,0.0000,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,82.2900,6.0500,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,78.0000,16.6700,0.0000,0.0000,12.5000
62,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,232.4400,10.7499,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,8.1666,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.7092,0.0000,0.0000,0.0000,11.5142,9.0800,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,1.1812,2.0003,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,74.3200,6.0500,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,72.0000,16.6700,0.0000,0.0000,11.5800
63,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.6687,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,273.8400,9.6299,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,8.1666,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.8411,0.0000,0.0000,0.0000,12.8703,8.2561,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.3411,2.0003,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,67.3800,6.0500,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,67.0000,16.6700,0.0000,0.0000,10.6600
64,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,30.5170,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,273.8400,8.4399,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,8.1666,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.8411,0.0000,0.0000,0.0000,12.8703,8.2561,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,61.3100,6.0500,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,60.0000,16.6700,0.0000,0.0000,9.7400
65,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,34.8765,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,273.8400,7.2099,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.3352,21.2259,26.6771,0.0000,20.7169,8.1666,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.0588,0.0000,0.0000,0.0000,13.5483,8.2561,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,54.5000,6.3300,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,53.0000,17.0400,0.0000,0.0000,8.6500
66,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,34.8765,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,273.8400,5.8999,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.3352,21.2259,26.6771,0.0000,20.7169,8.1666,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.0588,0.0000,0.0000,0.0000,13.5483,8.2561,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,47.0200,6.3300,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,45.0000,17.0400,0.0000,0.0000,7.7700
67,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,34.8765,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,273.8400,4.7466,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.3352,21.2259,26.6771,0.0000,20.7169,8.1666,0.0000,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.0588,0.0000,0.0000,0.0000,13.5483,9.0800,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,39.2100,6.3300,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,38.0000,17.0400,0.0000,0.0000,6.8600
68,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,34.8765,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,273.8400,3.6033,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.3352,21.2259,26.6771,0.0000,20.7169,8.1666,1.5937,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.0588,0.0000,0.0000,0.0000,13.5483,9.0800,0.0000,3.6825,2.9708,11.2676,14.9590,4.2979,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,30.8600,6.3300,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,30.0000,17.0400,0.0000,0.0000,5.8400
69,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,34.8765,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,273.8400,2.8233,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.3352,21.2259,26.6771,0.0000,20.7169,10.8888,1.6160,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.0588,0.0000,0.0000,0.0000,13.5483,9.0800,0.0000,3.6825,2.9708,11.2676,14.9590,0.9758,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,22.4600,6.6100,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,24.0000,17.3200,0.0000,0.0000,4.8500
70,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,34.8765,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,273.8400,1.9166,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.3352,21.2259,26.6771,0.0000,20.7169,10.8888,3.2320,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.0220,0.0000,0.0000,0.0000,13.5483,9.0800,0.0000,3.6825,2.9708,11.2676,14.9590,0.9758,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,14.9000,6.6100,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,18.0000,17.3200,0.0000,0.0000,3.9600
71,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,34.8765,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,273.8400,1.2500,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.3352,21.2259,26.6771,0.0000,20.7169,10.8888,3.2320,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,2.9514,0.0000,0.0000,0.0000,13.5483,7.4294,4.1203,3.6825,2.9708,11.2676,14.9590,0.9758,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,9.2000,6.6100,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,14.0000,17.3200,0.0000,0.0000,3.0200
72,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,34.8765,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,273.8400,0.7167,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.3352,21.2259,26.6771,0.0000,20.7169,10.8888,3.2320,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,2.7949,0.0000,0.0000,0.0000,13.5483,7.4294,4.3105,3.6825,5.9387,11.2676,14.9590,0.9758,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,128.3368,0.0000,0.0000,200.0000,0.0000,0.0000,5.6100,6.6100,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,11.0000,17.3200,0.0000,0.0000,2.1800
73,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,34.8765,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,273.8400,0.3233,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.4958,21.2259,26.6771,0.0000,20.7169,10.8888,4.8480,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,2.7796,0.0000,0.0000,0.0000,13.5483,7.4294,8.6211,7.7708,5.9387,11.2676,14.9590,3.1247,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,3.0300,6.9800,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,7.0000,17.7700,0.0000,0.0000,1.6600
74,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,46.9384,0.0000,69.6064,0.0000,0.0000,64.5600,0.0000,273.8400,0.1100,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.4958,21.2259,26.6771,0.0000,20.7169,10.8888,4.8480,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,2.7796,0.0000,0.0000,0.0000,13.5483,7.4294,12.9316,7.7708,8.9150,11.2676,14.9590,15.0426,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,0.7400,6.9800,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,3.0000,17.7700,0.0000,0.0000,1.1800
75,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,47.3766,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.4958,21.2259,26.6771,0.0000,20.7169,12.1005,4.8480,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,2.7796,0.0000,0.0000,0.0000,13.5483,9.0800,12.9316,12.5172,9.3763,11.5520,15.3177,15.0426,0.0000,3.6540,6.0010,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,6.9800,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,1.0000,17.7700,0.0000,0.0000,0.6000
76,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,47.3766,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.5912,21.2259,26.6771,0.0000,20.7169,12.1005,4.8480,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,2.7796,0.0000,0.0000,0.0000,13.5483,9.0800,12.9316,12.5172,9.3763,11.5520,15.3177,15.0426,0.0000,3.6540,6.0010,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,6.9800,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,17.7700,0.0000,0.0000,0.2200
