timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
77,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,47.3766,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.4491,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,12.1005,4.8480,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,2.6508,0.0000,0.0000,0.0000,13.5483,7.4294,12.9316,12.5172,9.3763,11.5520,15.3177,15.0426,0.0000,3.6540,6.0010,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,6.9800,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.2300,0.0000,0.0000,100.0000
78,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,47.3766,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.4491,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,12.1005,4.8480,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,2.7612,0.0000,0.0000,0.0000,13.5483,7.4294,12.9316,12.5172,9.3763,11.5520,15.3177,15.0426,0.0000,3.6540,6.0010,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,6.9800,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.2300,0.0000,0.0000,100.0000
79,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,47.3766,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.4491,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,12.1005,4.8480,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,2.6170,0.0000,0.0000,0.0000,13.5483,7.4294,12.9316,12.5172,9.3763,11.5520,15.3177,15.0426,0.0000,3.6540,6.0010,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,6.9800,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.2300,0.0000,0.0000,100.0000
80,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,47.3766,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.4491,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,12.1005,4.8480,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,2.6323,0.0000,0.0000,0.0000,13.5483,7.4294,12.9316,12.5172,9.3763,11.5520,15.3177,5.8602,0.0000,3.6540,6.0010,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,6.9800,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.2300,0.0000,0.0000,100.0000
81,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,47.3766,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.4491,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,12.1005,4.8480,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,2.6508,0.0000,0.0000,0.0000,13.5483,7.4294,12.9316,12.5172,9.3763,11.5520,15.3177,1.0953,0.0000,3.6540,6.0010,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,6.7000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
82,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,47.3766,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.4491,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,12.1005,4.8480,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,2.6692,0.0000,0.0000,0.0000,13.5483,7.4294,12.9316,12.5172,9.3763,11.5520,15.3177,1.0953,0.0000,3.6540,6.0010,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,6.7000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
83,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,46.9384,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.4491,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,10.8888,4.4991,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,2.7121,0.0000,0.0000,0.0000,13.5483,9.0800,12.9316,12.1251,8.9150,11.2676,14.9590,4.2979,0.0000,3.6540,0.3375,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,6.7000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
84,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,46.9384,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.4491,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,10.8888,4.4991,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,2.7489,0.0000,0.0000,0.0000,13.5483,9.0800,12.9316,12.1251,8.9150,11.2676,14.9590,4.2979,0.0000,3.6540,0.3375,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,6.7000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
85,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,46.9384,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.4491,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,10.8888,4.4991,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,2.7704,0.0000,0.0000,0.0000,13.5483,9.0800,12.9316,12.1251,8.9150,11.2676,14.9590,4.2979,0.0000,3.6540,0.3375,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,6.4300,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
86,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,46.9384,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.4491,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,10.8888,4.4991,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,2.7796,0.0000,0.0000,0.0000,13.5483,9.0800,12.9316,12.1251,8.9150,11.2676,14.9590,4.2979,0.0000,3.6540,0.3375,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,6.4300,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
87,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,46.9384,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.4491,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,10.8888,4.8284,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.0373,0.0000,0.0000,0.0000,13.0390,9.0800,12.9316,12.1251,8.9150,11.2676,14.9590,4.8817,0.0000,3.6540,0.3375,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,6.4300,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
88,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,46.9384,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.4491,0.0000,13.7815,30.3333,0.0000,12.6565,21.2259,26.6771,0.0000,20.7169,10.8888,4.8480,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.0312,0.0000,0.0000,0.0000,13.0390,9.0800,12.9316,12.1251,8.9150,11.2676,14.9590,4.8817,0.0000,3.6540,0.6750,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,6.4300,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
89,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,47.3766,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.8172,21.2259,26.6771,0.0000,20.7169,12.1005,4.8480,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.0680,0.0000,0.0000,0.0000,12.8703,8.2561,12.9316,12.5172,9.3763,11.5520,15.3177,4.8817,0.0000,3.6540,6.0010,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,6.1500,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.9800,0.0000,0.0000,100.0000
90,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,47.3766,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.8172,21.2259,27.0536,0.0000,20.7169,12.1005,4.8480,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.1110,0.0000,0.0000,0.0000,12.8703,8.2561,12.9316,12.5172,9.3763,11.5520,15.3177,4.8817,0.0000,3.6540,6.0010,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,6.1500,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.9800,0.0000,0.0000,100.0000
91,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,47.3766,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.8172,21.2259,27.0536,0.0000,20.7169,12.1005,4.8480,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.1386,0.0000,0.0000,0.0000,12.8703,7.4294,12.9316,12.5172,9.3763,11.5520,15.3177,4.8817,0.0000,3.6540,6.0010,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,6.1500,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.9800,0.0000,0.0000,100.0000
92,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,47.3766,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,12.8172,21.2259,27.0536,0.0000,20.7169,12.1005,4.8480,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.1570,0.0000,0.0000,0.0000,12.8703,7.4294,12.9316,12.5172,9.3763,11.5520,15.3177,4.8817,0.0000,3.6540,6.0010,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,6.1500,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.9800,0.0000,0.0000,100.0000
93,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.2361,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,13.1412,21.2259,27.0536,0.0000,20.7169,10.8888,3.2320,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.1478,0.0000,0.0000,0.0000,13.3795,7.4294,12.9316,12.1251,8.9150,11.2676,14.9590,4.8817,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,5.9600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.9800,0.0000,0.0000,100.0000
94,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.2361,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,13.1412,21.2259,27.0536,0.0000,20.7169,10.8888,3.2320,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.1110,0.0000,0.0000,0.0000,13.3795,7.4294,12.9316,12.1251,8.9150,11.2676,14.9590,4.8817,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,5.9600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.9800,0.0000,0.0000,100.0000
95,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.2361,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,13.1412,21.2259,27.0536,0.0000,20.7169,10.8888,3.2320,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.0680,0.0000,0.0000,0.0000,13.3795,7.4294,12.9316,12.1251,8.9150,11.2676,14.9590,4.8817,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,5.9600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.9800,0.0000,0.0000,100.0000
96,75EnNDPL2024/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,0.0000,0.0000,0.0000,63.6240,0.0000,27.6734,524.7258,39.2361,0.0000,69.6064,0.0000,0.0000,70.5900,0.0000,273.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3306,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,34.5150,41.8818,6.3090,5.8389,0.0000,13.7815,30.3333,0.0000,13.1412,21.2259,27.0536,0.0000,20.7169,10.8888,3.2320,0.0000,12.6816,0.0000,0.0000,0.0000,15.8437,3.0680,0.0000,0.0000,0.0000,13.3795,7.4294,12.9316,12.1251,8.9150,11.2676,14.9590,4.8817,0.0000,3.6540,2.0003,0.0000,0.0000,0.0000,130.5120,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,5.9600,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2567,0.0000,0.0000,0.0000,0.0000,200.0000,18.9800,0.0000,0.0000,100.0000
